store,year_month,review_count,avg_rating,positive_count,negative_count,neutral_count,positive_rate,negative_rate,rating_change,trend_direction
VideoSecu,2011-08-01,10,4.8,10,0,0,100.0,0.0,0.214,Improving
VideoSecu,2011-09-01,11,4.64,11,0,0,100.0,0.0,-0.164,Declining
VideoSecu,2011-10-01,17,4.71,17,0,0,100.0,0.0,0.07,Stable
VideoSecu,2011-11-01,26,4.35,21,2,3,80.77,7.69,-0.36,Declining
VideoSecu,2011-12-01,28,4.36,24,2,2,85.71,7.14,0.011,Stable
VideoSecu,2012-01-01,27,4.7,27,0,0,100.0,0.0,0.347,Improving
VideoSecu,2012-02-01,22,4.55,21,1,0,95.45,4.55,-0.158,Declining
VideoSecu,2012-03-01,18,4.83,17,1,0,94.44,5.56,0.288,Improving
VideoSecu,2012-04-01,12,4.83,11,0,1,91.67,0.0,0.0,Stable
VideoSecu,2012-05-01,17,4.82,16,0,1,94.12,0.0,-0.01,Stable
VideoSecu,2012-06-01,27,4.59,25,1,1,92.59,3.7,-0.231,Declining
VideoSecu,2012-07-01,20,4.65,19,1,0,95.0,5.0,0.057,Stable
VideoSecu,2012-08-01,27,4.74,27,0,0,100.0,0.0,0.091,Stable
VideoSecu,2012-09-01,31,4.48,28,3,0,90.32,9.68,-0.257,Declining
VideoSecu,2012-10-01,24,4.71,23,1,0,95.83,4.17,0.224,Improving
VideoSecu,2012-11-01,39,4.82,37,1,1,94.87,2.56,0.112,Improving
VideoSecu,2012-12-01,137,4.4,118,9,10,86.13,6.57,-0.419,Declining
VideoSecu,2013-01-01,168,4.55,151,8,9,89.88,4.76,0.146,Improving
VideoSecu,2013-02-01,91,4.53,81,5,5,89.01,5.49,-0.02,Stable
VideoSecu,2013-03-01,113,4.48,101,7,5,89.38,6.19,-0.05,Stable
VideoSecu,2013-04-01,75,4.68,70,3,2,93.33,4.0,0.202,Improving
VideoSecu,2013-05-01,111,4.77,105,2,4,94.59,1.8,0.086,Stable
VideoSecu,2013-06-01,88,4.69,85,2,1,96.59,2.27,-0.073,Stable
VideoSecu,2013-07-01,99,4.62,90,1,8,90.91,1.01,-0.077,Stable
VideoSecu,2013-08-01,95,4.61,90,3,2,94.74,3.16,-0.006,Stable
VideoSecu,2013-09-01,77,4.69,73,1,3,94.81,1.3,0.078,Stable
VideoSecu,2013-10-01,115,4.6,106,5,4,92.17,4.35,-0.088,Stable
VideoSecu,2013-11-01,93,4.65,84,2,7,90.32,2.15,0.045,Stable
VideoSecu,2013-12-01,121,4.62,113,4,4,93.39,3.31,-0.025,Stable
VideoSecu,2014-01-01,173,4.68,161,5,7,93.06,2.89,0.056,Stable
VideoSecu,2014-02-01,116,4.51,102,10,4,87.93,8.62,-0.168,Declining
VideoSecu,2014-03-01,132,4.63,122,4,6,92.42,3.03,0.12,Improving
VideoSecu,2014-04-01,103,4.67,94,4,5,91.26,3.88,0.041,Stable
VideoSecu,2014-05-01,105,4.48,92,8,5,87.62,7.62,-0.194,Declining
VideoSecu,2014-06-01,92,4.74,89,1,2,96.74,1.09,0.263,Improving
VideoSecu,2014-07-01,179,4.63,166,4,9,92.74,2.23,-0.108,Declining
VideoSecu,2014-08-01,205,4.64,188,8,9,91.71,3.9,0.013,Stable
VideoSecu,2014-09-01,168,4.65,156,8,4,92.86,4.76,0.011,Stable
VideoSecu,2014-10-01,180,4.6,168,6,6,93.33,3.33,-0.055,Stable
VideoSecu,2014-11-01,224,4.59,205,15,4,91.52,6.7,-0.011,Stable
VideoSecu,2014-12-01,378,4.59,348,16,14,92.06,4.23,0.001,Stable
VideoSecu,2015-01-01,405,4.55,368,20,17,90.86,4.94,-0.044,Stable
VideoSecu,2015-02-01,368,4.56,333,20,15,90.49,5.43,0.011,Stable
VideoSecu,2015-03-01,370,4.59,339,15,16,91.62,4.05,0.038,Stable
VideoSecu,2015-04-01,296,4.66,274,12,10,92.57,4.05,0.064,Stable
VideoSecu,2015-05-01,251,4.63,229,6,16,91.24,2.39,-0.025,Stable
VideoSecu,2015-06-01,285,4.58,257,15,13,90.18,5.26,-0.058,Stable
VideoSecu,2015-07-01,293,4.58,270,17,6,92.15,5.8,0.005,Stable
VideoSecu,2015-08-01,252,4.59,226,12,14,89.68,4.76,0.011,Stable
VideoSecu,2015-09-01,184,4.54,164,12,8,89.13,6.52,-0.048,Stable
VideoSecu,2015-10-01,216,4.67,201,9,6,93.06,4.17,0.123,Improving
VideoSecu,2015-11-01,259,4.69,242,9,8,93.44,3.47,0.028,Stable
VideoSecu,2015-12-01,318,4.57,285,17,16,89.62,5.35,-0.123,Declining
VideoSecu,2016-01-01,396,4.71,373,12,11,94.19,3.03,0.135,Improving
VideoSecu,2016-02-01,411,4.66,382,14,15,92.94,3.41,-0.045,Stable
VideoSecu,2016-03-01,373,4.67,347,11,15,93.03,2.95,0.008,Stable
VideoSecu,2016-04-01,244,4.71,229,6,9,93.85,2.46,0.039,Stable
VideoSecu,2016-05-01,269,4.75,256,4,9,95.17,1.49,0.038,Stable
VideoSecu,2016-06-01,243,4.61,220,10,13,90.53,4.12,-0.134,Declining
VideoSecu,2016-07-01,281,4.6,258,11,12,91.81,3.91,-0.015,Stable
VideoSecu,2016-08-01,361,4.56,326,25,10,90.3,6.93,-0.038,Stable
VideoSecu,2016-09-01,309,4.73,292,10,7,94.5,3.24,0.169,Improving
VideoSecu,2016-10-01,224,4.54,200,10,14,89.29,4.46,-0.192,Declining
VideoSecu,2016-11-01,266,4.58,238,14,14,89.47,5.26,0.039,Stable
VideoSecu,2016-12-01,466,4.64,430,18,18,92.27,3.86,0.066,Stable
VideoSecu,2017-01-01,472,4.61,423,22,27,89.62,4.66,-0.036,Stable
VideoSecu,2017-02-01,260,4.6,236,15,9,90.77,5.77,-0.01,Stable
VideoSecu,2017-03-01,357,4.55,318,23,16,89.08,6.44,-0.044,Stable
VideoSecu,2017-04-01,250,4.49,221,21,8,88.4,8.4,-0.064,Stable
VideoSecu,2017-05-01,229,4.57,205,16,8,89.52,6.99,0.084,Stable
VideoSecu,2017-06-01,232,4.52,207,18,7,89.22,7.76,-0.051,Stable
VideoSecu,2017-07-01,183,4.42,155,18,10,84.7,9.84,-0.106,Declining
VideoSecu,2017-08-01,244,4.53,213,17,14,87.3,6.97,0.117,Improving
VideoSecu,2017-09-01,261,4.52,231,20,10,88.51,7.66,-0.016,Stable
VideoSecu,2017-10-01,252,4.58,220,15,17,87.3,5.95,0.058,Stable
VideoSecu,2017-11-01,294,4.56,262,20,12,89.12,6.8,-0.018,Stable
VideoSecu,2017-12-01,282,4.43,239,27,16,84.75,9.57,-0.129,Declining
VideoSecu,2018-01-01,344,4.59,311,21,12,90.41,6.1,0.164,Improving
VideoSecu,2018-02-01,235,4.53,209,19,7,88.94,8.09,-0.065,Stable
VideoSecu,2018-03-01,275,4.45,235,22,18,85.45,8.0,-0.077,Stable
VideoSecu,2018-04-01,227,4.37,188,23,16,82.82,10.13,-0.081,Stable
VideoSecu,2018-05-01,95,4.68,89,5,1,93.68,5.26,0.314,Improving
VideoSecu,2018-06-01,181,4.46,157,17,7,86.74,9.39,-0.22,Declining
VideoSecu,2018-07-01,208,4.5,179,17,12,86.06,8.17,0.036,Stable
VideoSecu,2018-08-01,200,4.54,179,13,8,89.5,6.5,0.04,Stable
VideoSecu,2018-09-01,130,4.36,108,16,6,83.08,12.31,-0.178,Declining
VideoSecu,2018-10-01,147,4.58,131,7,9,89.12,4.76,0.217,Improving
VideoSecu,2018-11-01,179,4.38,148,19,12,82.68,10.61,-0.198,Declining
VideoSecu,2018-12-01,241,4.56,214,15,12,88.8,6.22,0.184,Improving
VideoSecu,2019-01-01,282,4.45,243,24,15,86.17,8.51,-0.118,Declining
VideoSecu,2019-02-01,203,4.61,184,10,9,90.64,4.93,0.164,Improving
VideoSecu,2019-03-01,232,4.67,211,11,10,90.95,4.74,0.057,Stable
VideoSecu,2019-04-01,208,4.56,184,14,10,88.46,6.73,-0.106,Declining
VideoSecu,2019-05-01,197,4.65,180,12,5,91.37,6.09,0.087,Stable
VideoSecu,2019-06-01,208,4.6,188,13,7,90.38,6.25,-0.054,Stable
VideoSecu,2019-07-01,318,4.6,287,17,14,90.25,5.35,0.008,Stable
VideoSecu,2019-08-01,223,4.57,198,18,7,88.79,8.07,-0.034,Stable
VideoSecu,2019-09-01,142,4.61,129,12,1,90.85,8.45,0.036,Stable
VideoSecu,2019-10-01,157,4.52,137,11,9,87.26,7.01,-0.083,Stable
VideoSecu,2019-11-01,107,4.55,93,10,4,86.92,9.35,0.029,Stable
VideoSecu,2019-12-01,242,4.64,222,14,6,91.74,5.79,0.085,Stable
VideoSecu,2020-01-01,227,4.56,203,20,4,89.43,8.81,-0.077,Stable
VideoSecu,2020-02-01,159,4.69,147,7,5,92.45,4.4,0.126,Improving
VideoSecu,2020-03-01,137,4.67,126,7,4,91.97,5.11,-0.014,Stable
VideoSecu,2020-04-01,164,4.54,144,15,5,87.8,9.15,-0.135,Declining
VideoSecu,2020-05-01,107,4.59,99,7,1,92.52,6.54,0.052,Stable
VideoSecu,2020-06-01,65,4.32,53,9,3,81.54,13.85,-0.266,Declining
VideoSecu,2020-07-01,99,4.41,84,12,3,84.85,12.12,0.091,Stable
VideoSecu,2020-08-01,107,4.33,90,13,4,84.11,12.15,-0.087,Stable
VideoSecu,2020-09-01,85,4.6,79,6,0,92.94,7.06,0.273,Improving
VideoSecu,2020-10-01,61,4.51,54,6,1,88.52,9.84,-0.092,Stable
VideoSecu,2020-11-01,42,4.74,40,1,1,95.24,2.38,0.23,Improving
VideoSecu,2020-12-01,65,4.58,58,5,2,89.23,7.69,-0.153,Declining
VideoSecu,2021-01-01,53,4.7,47,3,3,88.68,5.66,0.113,Improving
VideoSecu,2021-02-01,37,4.76,34,1,2,91.89,2.7,0.059,Stable
VideoSecu,2021-03-01,21,4.38,19,1,1,90.48,4.76,-0.376,Declining
VideoSecu,2021-04-01,25,4.68,23,1,1,92.0,4.0,0.299,Improving
VideoSecu,2021-05-01,19,5.0,19,0,0,100.0,0.0,0.32,Improving
VideoSecu,2021-06-01,17,4.59,14,0,3,82.35,0.0,-0.412,Declining
VideoSecu,2021-07-01,12,4.33,10,1,1,83.33,8.33,-0.255,Declining
VideoSecu,2021-08-01,9,4.22,8,1,0,88.89,11.11,-0.111,Declining
VideoSecu,2021-09-01,6,4.0,4,1,1,66.67,16.67,-0.222,Declining
VideoSecu,2021-10-01,8,4.13,6,2,0,75.0,25.0,0.125,Improving
VideoSecu,2021-11-01,4,5.0,4,0,0,100.0,0.0,0.875,Improving
VideoSecu,2021-12-01,15,4.47,13,1,1,86.67,6.67,-0.533,Declining
VideoSecu,2022-01-01,13,4.62,11,0,2,84.62,0.0,0.149,Improving
VideoSecu,2022-02-01,7,4.43,6,1,0,85.71,14.29,-0.187,Declining
VideoSecu,2022-03-01,8,4.0,5,2,1,62.5,25.0,-0.429,Declining
VideoSecu,2022-04-01,8,3.75,5,2,1,62.5,25.0,-0.25,Declining
VideoSecu,2022-05-01,6,4.83,6,0,0,100.0,0.0,1.083,Improving
VideoSecu,2022-06-01,4,5.0,4,0,0,100.0,0.0,0.167,Improving
VideoSecu,2022-07-01,8,4.88,8,0,0,100.0,0.0,-0.125,Declining
VideoSecu,2022-08-01,6,5.0,6,0,0,100.0,0.0,0.125,Improving
VideoSecu,2022-09-01,3,5.0,3,0,0,100.0,0.0,0.0,Stable
VideoSecu,2022-10-01,6,4.83,6,0,0,100.0,0.0,-0.167,Declining
VideoSecu,2022-11-01,3,4.67,3,0,0,100.0,0.0,-0.167,Declining
VideoSecu,2022-12-01,6,3.67,4,2,0,66.67,33.33,-1.0,Declining
VideoSecu,2023-01-01,6,5.0,6,0,0,100.0,0.0,1.333,Improving
VideoSecu,2023-02-01,7,4.29,5,1,1,71.43,14.29,-0.714,Declining
VideoSecu,2023-03-01,13,4.92,13,0,0,100.0,0.0,0.637,Improving
VideoSecu,2023-05-01,4,5.0,4,0,0,100.0,0.0,0.077,Stable
VideoSecu,2023-08-01,2,5.0,2,0,0,100.0,0.0,0.0,Stable
WYZE,2017-10-01,1,5.0,1,0,0,100.0,0.0,,Stable
WYZE,2017-11-01,98,3.91,69,24,5,70.41,24.49,-1.092,Declining
WYZE,2017-12-01,134,3.96,97,24,13,72.39,17.91,0.047,Stable
WYZE,2018-01-01,183,4.01,137,36,10,74.86,19.67,0.05,Stable
WYZE,2018-02-01,207,3.73,133,51,23,64.25,24.64,-0.271,Declining
WYZE,2018-03-01,144,4.08,106,29,9,73.61,20.14,0.349,Improving
WYZE,2018-04-01,120,3.63,76,32,12,63.33,26.67,-0.458,Declining
WYZE,2018-05-01,98,4.13,78,18,2,79.59,18.37,0.508,Improving
WYZE,2018-06-01,59,4.49,52,5,2,88.14,8.47,0.359,Improving
WYZE,2018-07-01,60,3.97,42,13,5,70.0,21.67,-0.525,Declining
WYZE,2018-08-01,130,4.25,104,19,7,80.0,14.62,0.279,Improving
WYZE,2018-09-01,69,4.06,51,14,4,73.91,20.29,-0.188,Declining
WYZE,2018-10-01,73,4.41,62,6,5,84.93,8.22,0.353,Improving
WYZE,2018-11-01,97,4.01,70,21,6,72.16,21.65,-0.401,Declining
WYZE,2018-12-01,780,4.15,608,132,40,77.95,16.92,0.137,Improving
WYZE,2019-01-01,1125,4.34,940,138,47,83.56,12.27,0.191,Improving
WYZE,2019-02-01,771,4.32,635,102,34,82.36,13.23,-0.023,Stable
WYZE,2019-03-01,765,4.23,609,104,52,79.61,13.59,-0.085,Stable
WYZE,2019-04-01,659,4.17,518,113,28,78.6,17.15,-0.057,Stable
WYZE,2019-05-01,729,4.35,606,93,30,83.13,12.76,0.181,Improving
WYZE,2019-06-01,920,4.4,788,102,30,85.65,11.09,0.047,Stable
WYZE,2019-07-01,1351,4.34,1112,164,75,82.31,12.14,-0.059,Stable
WYZE,2019-08-01,1000,4.29,818,146,36,81.8,14.6,-0.054,Stable
WYZE,2019-09-01,806,4.24,649,121,36,80.52,15.01,-0.051,Stable
WYZE,2019-10-01,789,4.23,629,124,36,79.72,15.72,-0.011,Stable
WYZE,2019-11-01,862,4.31,707,112,43,82.02,12.99,0.085,Stable
WYZE,2019-12-01,1542,4.38,1300,185,57,84.31,12.0,0.072,Stable
WYZE,2020-01-01,1465,4.35,1225,176,64,83.62,12.01,-0.03,Stable
WYZE,2020-02-01,1294,4.27,1051,173,70,81.22,13.37,-0.086,Stable
WYZE,2020-03-01,759,4.29,624,107,28,82.21,14.1,0.024,Stable
WYZE,2020-04-01,430,3.88,296,103,31,68.84,23.95,-0.408,Declining
WYZE,2020-05-01,511,4.0,377,105,29,73.78,20.55,0.115,Improving
WYZE,2020-06-01,513,4.0,376,103,34,73.29,20.08,0.008,Stable
WYZE,2020-07-01,620,4.14,476,110,34,76.77,17.74,0.135,Improving
WYZE,2020-08-01,589,4.05,440,116,33,74.7,19.69,-0.089,Stable
WYZE,2020-09-01,508,3.92,358,114,36,70.47,22.44,-0.132,Declining
WYZE,2020-10-01,548,3.93,396,121,31,72.26,22.08,0.017,Stable
WYZE,2020-11-01,441,3.86,305,104,32,69.16,23.58,-0.077,Stable
WYZE,2020-12-01,505,3.83,337,123,45,66.73,24.36,-0.031,Stable
WYZE,2021-01-01,556,3.99,408,119,29,73.38,21.4,0.165,Improving
WYZE,2021-02-01,550,3.96,400,113,37,72.73,20.55,-0.031,Stable
WYZE,2021-03-01,550,3.79,366,138,46,66.55,25.09,-0.169,Declining
WYZE,2021-04-01,431,3.9,304,91,36,70.53,21.11,0.105,Improving
WYZE,2021-05-01,268,3.76,177,72,19,66.04,26.87,-0.131,Declining
WYZE,2021-06-01,216,3.37,123,80,13,56.94,37.04,-0.395,Declining
WYZE,2021-07-01,132,3.45,76,47,9,57.58,35.61,0.077,Stable
WYZE,2021-08-01,27,3.52,17,9,1,62.96,33.33,0.072,Stable
WYZE,2021-09-01,22,2.68,7,12,3,31.82,54.55,-0.837,Declining
WYZE,2021-10-01,12,2.83,5,6,1,41.67,50.0,0.152,Improving
WYZE,2021-11-01,18,3.11,8,7,3,44.44,38.89,0.278,Improving
WYZE,2021-12-01,14,2.5,4,8,2,28.57,57.14,-0.611,Declining
WYZE,2022-01-01,15,3.6,9,6,0,60.0,40.0,1.1,Improving
WYZE,2022-02-01,17,1.59,2,15,0,11.76,88.24,-2.012,Declining
WYZE,2022-03-01,43,1.93,9,32,2,20.93,74.42,0.342,Improving
WYZE,2022-04-01,13,1.77,2,10,1,15.38,76.92,-0.161,Declining
WYZE,2022-05-01,8,1.63,1,7,0,12.5,87.5,-0.144,Declining
WYZE,2022-06-01,10,1.7,1,8,1,10.0,80.0,0.075,Stable
WYZE,2022-07-01,10,3.3,5,3,2,50.0,30.0,1.6,Improving
WYZE,2022-08-01,8,2.0,1,6,1,12.5,75.0,-1.3,Declining
WYZE,2022-09-01,7,2.43,2,4,1,28.57,57.14,0.429,Improving
WYZE,2022-10-01,8,2.75,3,4,1,37.5,50.0,0.321,Improving
WYZE,2022-11-01,6,2.0,1,4,1,16.67,66.67,-0.75,Declining
WYZE,2022-12-01,12,2.42,3,8,1,25.0,66.67,0.417,Improving
WYZE,2023-01-01,11,3.0,5,4,2,45.45,36.36,0.583,Improving
WYZE,2023-02-01,5,1.0,0,5,0,0.0,100.0,-2.0,Declining
WYZE,2023-03-01,9,2.89,3,4,2,33.33,44.44,1.889,Improving
WYZE,2023-04-01,3,2.33,1,2,0,33.33,66.67,-0.556,Declining
WYZE,2023-05-01,3,3.67,2,1,0,66.67,33.33,1.333,Improving
WYZE,2023-06-01,5,4.2,4,1,0,80.0,20.0,0.533,Improving
WYZE,2023-07-01,2,4.5,2,0,0,100.0,0.0,0.3,Improving
WYZE,2023-08-01,2,3.5,1,1,0,50.0,50.0,-1.0,Declining
