parent_asin,product_title,store,year_month,monthly_reviews,monthly_avg_rating,prev_month_reviews,velocity_change,velocity_change_pct,momentum
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-05-01,4,4.0,3.0,1.0,25.0,Growing
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-06-01,5,3.6,4.0,1.0,20.0,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-07-01,4,2.75,5.0,-1.0,-16.67,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-08-01,4,3.25,4.0,0.0,0.0,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-09-01,2,3.0,4.0,-2.0,-40.0,Declining
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-10-01,1,1.0,2.0,-1.0,-33.33,Declining
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-11-01,5,3.8,1.0,4.0,200.0,Surging
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2022-12-01,5,4.2,5.0,0.0,0.0,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-01-01,4,5.0,5.0,-1.0,-16.67,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-02-01,3,3.67,4.0,-1.0,-20.0,Declining
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-03-01,1,1.0,3.0,-2.0,-50.0,Collapsing
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-04-01,2,5.0,1.0,1.0,50.0,Growing
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-06-01,2,5.0,2.0,0.0,0.0,Stable
B00OQVZDJM,"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",Amazon,2023-08-01,1,5.0,2.0,-1.0,-33.33,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2015-10-01,1130,3.35,,,,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2015-11-01,672,3.84,1130.0,-458.0,-40.5,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2015-12-01,579,3.71,672.0,-93.0,-13.82,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-01-01,687,3.97,579.0,108.0,18.62,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-02-01,2694,4.38,687.0,2007.0,291.72,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-03-01,1289,4.3,2694.0,-1405.0,-52.13,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-04-01,818,4.17,1289.0,-471.0,-36.51,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-05-01,1205,4.26,818.0,387.0,47.25,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-06-01,1087,4.26,1205.0,-118.0,-9.78,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-07-01,1402,4.25,1087.0,315.0,28.95,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-08-01,1173,4.32,1402.0,-229.0,-16.32,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-09-01,1231,4.33,1173.0,58.0,4.94,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-10-01,964,4.26,1231.0,-267.0,-21.67,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-11-01,738,4.32,964.0,-226.0,-23.42,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2016-12-01,1703,4.38,738.0,965.0,130.58,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-01-01,2018,4.44,1703.0,315.0,18.49,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-02-01,1002,4.39,2018.0,-1016.0,-50.32,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-03-01,1236,4.34,1002.0,234.0,23.33,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-04-01,968,4.35,1236.0,-268.0,-21.67,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-05-01,1108,4.46,968.0,140.0,14.45,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-06-01,962,4.33,1108.0,-146.0,-13.17,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-07-01,1615,4.44,962.0,653.0,67.81,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-08-01,1144,4.3,1615.0,-471.0,-29.15,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-09-01,1039,4.26,1144.0,-105.0,-9.17,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-10-01,349,4.01,1039.0,-690.0,-66.35,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-11-01,168,3.68,349.0,-181.0,-51.71,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2017-12-01,165,3.1,168.0,-3.0,-1.78,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-01-01,125,3.54,165.0,-40.0,-24.1,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-02-01,86,3.77,125.0,-39.0,-30.95,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-03-01,93,3.77,86.0,7.0,8.05,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-04-01,71,3.25,93.0,-22.0,-23.4,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-05-01,45,3.56,71.0,-26.0,-36.11,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-06-01,55,3.42,45.0,10.0,21.74,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-07-01,45,2.98,55.0,-10.0,-17.86,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-08-01,47,2.89,45.0,2.0,4.35,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-09-01,39,2.15,47.0,-8.0,-16.67,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-10-01,40,2.4,39.0,1.0,2.5,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-11-01,32,2.75,40.0,-8.0,-19.51,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2018-12-01,31,3.26,32.0,-1.0,-3.03,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-01-01,26,3.5,31.0,-5.0,-15.63,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-02-01,18,3.22,26.0,-8.0,-29.63,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-03-01,22,3.82,18.0,4.0,21.05,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-04-01,18,3.22,22.0,-4.0,-17.39,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-05-01,22,2.64,18.0,4.0,21.05,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-06-01,27,3.22,22.0,5.0,21.74,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-07-01,25,3.28,27.0,-2.0,-7.14,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-08-01,27,3.63,25.0,2.0,7.69,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-09-01,13,3.31,27.0,-14.0,-50.0,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-10-01,15,3.67,13.0,2.0,14.29,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-11-01,18,3.11,15.0,3.0,18.75,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2019-12-01,14,3.57,18.0,-4.0,-21.05,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-01-01,20,3.5,14.0,6.0,40.0,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-02-01,13,2.92,20.0,-7.0,-33.33,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-03-01,13,3.0,13.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-04-01,12,2.5,13.0,-1.0,-7.14,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-05-01,11,2.64,12.0,-1.0,-7.69,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-06-01,7,1.86,11.0,-4.0,-33.33,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-07-01,12,3.75,7.0,5.0,62.5,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-08-01,12,2.83,12.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-09-01,4,2.75,12.0,-8.0,-61.54,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-10-01,7,2.86,4.0,3.0,60.0,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-11-01,7,3.86,7.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2020-12-01,9,3.11,7.0,2.0,25.0,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-01-01,10,2.4,9.0,1.0,10.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-02-01,7,3.0,10.0,-3.0,-27.27,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-03-01,5,2.8,7.0,-2.0,-25.0,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-04-01,2,3.5,5.0,-3.0,-50.0,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-05-01,2,3.0,2.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-06-01,1,5.0,2.0,-1.0,-33.33,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-07-01,3,2.33,1.0,2.0,100.0,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-08-01,2,1.0,3.0,-1.0,-25.0,Declining
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-09-01,2,3.0,2.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-10-01,3,5.0,2.0,1.0,33.33,Growing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-11-01,1,1.0,3.0,-2.0,-50.0,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2021-12-01,1,3.0,1.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-01-01,1,3.0,1.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-02-01,3,4.67,1.0,2.0,100.0,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-03-01,3,3.0,3.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-04-01,3,4.33,3.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-07-01,1,1.0,3.0,-2.0,-50.0,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-09-01,1,5.0,1.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-10-01,3,2.33,1.0,2.0,100.0,Surging
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2022-11-01,3,3.0,3.0,0.0,0.0,Stable
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2023-01-01,1,3.0,3.0,-2.0,-50.0,Collapsing
B00U3FPN4U,Amazon Fire TV with 4K Ultra HD,Amazon,2023-04-01,1,1.0,1.0,0.0,0.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2007-11-01,402,3.13,,,,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2007-12-01,200,4.02,402.0,-202.0,-50.12,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-01-01,101,4.02,200.0,-99.0,-49.25,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-02-01,138,4.36,101.0,37.0,36.27,Growing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-03-01,132,4.25,138.0,-6.0,-4.32,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-04-01,105,4.55,132.0,-27.0,-20.3,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-05-01,232,4.45,105.0,127.0,119.81,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-06-01,371,4.4,232.0,139.0,59.66,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-07-01,465,4.5,371.0,94.0,25.27,Growing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-08-01,356,4.54,465.0,-109.0,-23.39,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-09-01,361,4.36,356.0,5.0,1.4,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-10-01,360,4.41,361.0,-1.0,-0.28,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-11-01,1023,4.49,360.0,663.0,183.66,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2008-12-01,591,4.48,1023.0,-432.0,-42.19,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-01-01,202,4.26,591.0,-389.0,-65.71,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-02-01,66,3.65,202.0,-136.0,-67.0,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-03-01,21,4.1,66.0,-45.0,-67.16,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-04-01,15,4.8,21.0,-6.0,-27.27,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-05-01,10,3.9,15.0,-5.0,-31.25,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-06-01,7,3.29,10.0,-3.0,-27.27,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-07-01,12,3.25,7.0,5.0,62.5,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-08-01,11,3.82,12.0,-1.0,-7.69,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-09-01,13,4.08,11.0,2.0,16.67,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-10-01,24,4.21,13.0,11.0,78.57,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-11-01,19,4.37,24.0,-5.0,-20.0,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2009-12-01,16,4.69,19.0,-3.0,-15.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-01-01,11,3.82,16.0,-5.0,-29.41,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-02-01,8,4.75,11.0,-3.0,-25.0,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-03-01,9,3.78,8.0,1.0,11.11,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-04-01,2,2.5,9.0,-7.0,-70.0,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-05-01,7,4.29,2.0,5.0,166.67,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-06-01,3,4.67,7.0,-4.0,-50.0,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-07-01,9,4.33,3.0,6.0,150.0,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-08-01,9,3.78,9.0,0.0,0.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-09-01,4,3.25,9.0,-5.0,-50.0,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-11-01,14,3.79,4.0,10.0,200.0,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2010-12-01,16,3.81,14.0,2.0,13.33,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-01-01,14,3.93,16.0,-2.0,-11.76,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-02-01,10,3.8,14.0,-4.0,-26.67,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-03-01,5,4.0,10.0,-5.0,-45.45,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-04-01,15,4.27,5.0,10.0,166.67,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-05-01,8,4.75,15.0,-7.0,-43.75,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-06-01,6,3.5,8.0,-2.0,-22.22,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-07-01,6,2.33,6.0,0.0,0.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-08-01,4,4.75,6.0,-2.0,-28.57,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-09-01,5,5.0,4.0,1.0,20.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-10-01,4,3.5,5.0,-1.0,-16.67,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-11-01,2,2.5,4.0,-2.0,-40.0,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2011-12-01,10,2.7,2.0,8.0,266.67,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-01-01,11,2.82,10.0,1.0,9.09,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-02-01,6,3.0,11.0,-5.0,-41.67,Declining
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-03-01,6,2.67,6.0,0.0,0.0,Stable
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-04-01,2,2.0,6.0,-4.0,-57.14,Collapsing
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-05-01,10,2.4,2.0,8.0,266.67,Surging
B010BWYDYA,"Fire Tablet with Alexa, 7"" Display, 16 GB, Blue - with Special Offers (Previous Generation - 5th)",Amazon,2012-06-01,6,2.83,10.0,-4.0,-36.36,Declining
